lemma,lila_id,synset_id,sem_type,definition_pt,lexemes_pt
animus,lilaLemma:89094,04903813-n,atributo,firmeza de espírito sob estresse,imperturbabilidade
animus,lilaLemma:89094,04903813-n,atributo,firmeza de espírito sob estresse,ponderação
animus,lilaLemma:89094,04903813-n,atributo,firmeza de espírito sob estresse,quietação
animus,lilaLemma:89094,04903813-n,atributo,firmeza de espírito sob estresse,sangue-frio
animus,lilaLemma:89094,04903813-n,atributo,firmeza de espírito sob estresse,serenidade
animus,lilaLemma:89094,04903813-n,atributo,firmeza de espírito sob estresse,tranquilidade
animus,lilaLemma:89094,05675130-n,cognição,um estado de alerta cognitivo no qual você está consciente de si mesmo e sua situação,Estudos da consciência
animus,lilaLemma:89094,05675130-n,cognição,um estado de alerta cognitivo no qual você está consciente de si mesmo e sua situação,consciência
animus,lilaLemma:89094,05675130-n,cognição,um estado de alerta cognitivo no qual você está consciente de si mesmo e sua situação,conhecimento
animus,lilaLemma:89094,05675130-n,cognição,um estado de alerta cognitivo no qual você está consciente de si mesmo e sua situação,sentido
animus,lilaLemma:89094,05919263-n,cognição,o locus de sentimentos e intuições,coração
animus,lilaLemma:89094,05919263-n,cognição,o locus de sentimentos e intuições,alma
animus,lilaLemma:89094,05919263-n,cognição,o locus de sentimentos e intuições,cor
animus,lilaLemma:89094,05919263-n,cognição,o locus de sentimentos e intuições,entranha
animus,lilaLemma:89094,05919263-n,cognição,o locus de sentimentos e intuições,peito
animus,lilaLemma:89094,05919263-n,cognição,o locus de sentimentos e intuições,íntimo
animus,lilaLemma:89094,09621545-n,pessoa,uma pessoa que usa a mente criativa,intelecto
animus,lilaLemma:89094,09621545-n,pessoa,uma pessoa que usa a mente criativa,intelectual
animus,lilaLemma:89094,05611302-n,cognição,o que é responsável para os pensamentos e sentimentos; a sede da faculdade da razão,cabeça
animus,lilaLemma:89094,05611302-n,cognição,o que é responsável para os pensamentos e sentimentos; a sede da faculdade da razão,mente
animus,lilaLemma:89094,05611302-n,cognição,o que é responsável para os pensamentos e sentimentos; a sede da faculdade da razão,psique
animus,lilaLemma:89094,05611302-n,cognição,o que é responsável para os pensamentos e sentimentos; a sede da faculdade da razão,cérebro
animus,lilaLemma:89094,10708292-n,pessoa,um intelectual importante,intelectual
animus,lilaLemma:89094,10708292-n,pessoa,um intelectual importante,mente
animus,lilaLemma:89094,10708292-n,pessoa,um intelectual importante,pensador
animus,lilaLemma:89094,05945642-n,cognição,uma crença pessoal ou julgamento que não se baseia em provas ou certeza,opinião
animus,lilaLemma:89094,05945642-n,cognição,uma crença pessoal ou julgamento que não se baseia em provas ou certeza,pensamento
animus,lilaLemma:89094,05945642-n,cognição,uma crença pessoal ou julgamento que não se baseia em provas ou certeza,perspicácia
animus,lilaLemma:89094,05945642-n,cognição,uma crença pessoal ou julgamento que não se baseia em provas ou certeza,parecer
animus,lilaLemma:89094,05945642-n,cognição,uma crença pessoal ou julgamento que não se baseia em provas ou certeza,visão
animus,lilaLemma:89094,14412882-n,estado,o estado de estar contente com a sua situação na vida,contentamento
animus,lilaLemma:89094,14412882-n,estado,o estado de estar contente com a sua situação na vida,satisfação
animus,lilaLemma:89094,04632157-n,atributo,animação e energia na ação ou expressão,alma
animus,lilaLemma:89094,04632157-n,atributo,animação e energia na ação ou expressão,vida
animus,lilaLemma:89094,07490713-n,sentimento,"um sentimento fundamental que é difícil de definir, mas que as pessoas desejam experimentar",prazer
animus,lilaLemma:89094,04883614-n,atributo,o traço de evitar excessos,moderação
animus,lilaLemma:89094,04883614-n,atributo,o traço de evitar excessos,temperança
animus,lilaLemma:89094,05762149-n,cognição,recordação ou lembrança,memória
animus,lilaLemma:89094,05762149-n,cognição,recordação ou lembrança,mente
animus,lilaLemma:89094,05678148-n,cognição,consciência e capacidade de resposta mental,sensibilidade
animus,lilaLemma:89094,07491038-n,sentimento,uma sensação de extremo prazer ou satisfação,alegria
animus,lilaLemma:89094,07491038-n,sentimento,uma sensação de extremo prazer ou satisfação,deleite
animus,lilaLemma:89094,07491038-n,sentimento,uma sensação de extremo prazer ou satisfação,prazer
animus,lilaLemma:89094,05767733-n,cognição,a capacidade de formar imagens mentais de coisas ou eventos,Imaginação
animus,lilaLemma:89094,05767733-n,cognição,a capacidade de formar imagens mentais de coisas ou eventos,imaginação
animus,lilaLemma:89094,05767733-n,cognição,a capacidade de formar imagens mentais de coisas ou eventos,imagem
animus,lilaLemma:89094,05767733-n,cognição,a capacidade de formar imagens mentais de coisas ou eventos,representação
animus,lilaLemma:89094,04620216-n,atributo,o complexo inerente de atributos que determina uma pessoas ações e reações morais e éticos,caráter
animus,lilaLemma:89094,04620216-n,atributo,o complexo inerente de atributos que determina uma pessoas ações e reações morais e éticos,personalidade
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,coragem
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,denodo
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,ânimo
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,afoiteza
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,arrojo
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,braveza
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,bravura
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,esforço
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,heroicidade
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,heroísmo
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,intrepidez
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,peito
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,valentia
animus,lilaLemma:89094,04857083-n,atributo,uma qualidade de espírito que lhe permite enfrentar o perigo ou a dor sem demonstrar medo,valor
animus,lilaLemma:89094,10627082-n,pessoa,a parte imaterial de uma pessoa; a causa de actuação de uma vida individual,alma
animus,lilaLemma:89094,10627082-n,pessoa,a parte imaterial de uma pessoa; a causa de actuação de uma vida individual,psiquê
animus,lilaLemma:89094,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,entendimento
animus,lilaLemma:89094,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,inteligência
animus,lilaLemma:89094,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,razão
animus,lilaLemma:89094,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,compreensão
animus,lilaLemma:89094,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,intelecto
animus,lilaLemma:89094,05618849-n,cognição,capacidade intelectual e conhecimento,inteligência
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,finalidade
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,intento
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,intenção
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,objectivo
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,objetivo
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,propósito
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,alvo
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,desenho
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,desígnio
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,escopo
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,fim
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,intuito
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,meta
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,mira
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,objeto
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,plano
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,resolução
animus,lilaLemma:89094,05982152-n,cognição,um resultado antecipado que se destina ou que orienta suas ações planejadas,tenção
animus,lilaLemma:89094,00163233-n,ação,um ato de intenção; uma volição que você pretende realizar,intenção
annus,lilaLemma:89129,00295172-n,ação,"movimento, uma vez em torno de um curso",ciclo
annus,lilaLemma:89129,00295172-n,ação,"movimento, uma vez em torno de um curso",circuito
annus,lilaLemma:89129,00295172-n,ação,"movimento, uma vez em torno de um curso",círculo
annus,lilaLemma:89129,00295172-n,ação,"movimento, uma vez em torno de um curso",volta
annus,lilaLemma:89129,15201505-n,tempo,"o período de tempo que leva para um planeta (como, por exemplo, a Terra ou Marte) para fazer uma revolução completa em torno do Sol",ano
annus,lilaLemma:89129,15201505-n,tempo,"o período de tempo que leva para um planeta (como, por exemplo, a Terra ou Marte) para fazer uma revolução completa em torno do Sol",año
annus,lilaLemma:89129,15242955-n,tempo,um período de tempo prolongado,idade
annus,lilaLemma:89129,15159819-n,tempo,um determinado dia especificado como o tempo de algo acontecer,data
annus,lilaLemma:89129,04924103-n,atributo,quanto tempo algo existiu,idade
annus,lilaLemma:89129,15204297-n,tempo,um período de tempo ocupando uma parte regular de um ano de calendário que é usado para alguma atividade especial,ano
annus,lilaLemma:89129,15113229-n,tempo,periodo de tempo,etapa
annus,lilaLemma:89129,15113229-n,tempo,periodo de tempo,período
annus,lilaLemma:89129,15113229-n,tempo,periodo de tempo,tempo
annus,lilaLemma:89129,15113229-n,tempo,periodo de tempo,altura
annus,lilaLemma:89129,15113229-n,tempo,periodo de tempo,quartel
annus,lilaLemma:89129,15113229-n,tempo,periodo de tempo,trimestre
annus,lilaLemma:89129,15113229-n,tempo,periodo de tempo,época
annus,lilaLemma:89129,13085864-n,planta,o rendimento a partir de plantas em uma única estação de crescimento,colheita
annus,lilaLemma:89129,13085864-n,planta,o rendimento a partir de plantas em uma única estação de crescimento,safra
annus,lilaLemma:89129,13085864-n,planta,o rendimento a partir de plantas em uma única estação de crescimento,cultura
audio,lilaLemma:90641,02171039-v,percepção,[listen and pay attention],escutar
audio,lilaLemma:90641,02171039-v,percepção,[listen and pay attention],ouvir
audio,lilaLemma:90641,00878348-v,comunicação,ceder de outro desejo ou opinião,aceder
audio,lilaLemma:90641,00878348-v,comunicação,ceder de outro desejo ou opinião,submeter
audio,lilaLemma:90641,00623151-v,cognição,fazer sentido; atribuir um significado à,compreender
audio,lilaLemma:90641,00623151-v,cognição,fazer sentido; atribuir um significado à,entender
audio,lilaLemma:90641,00623151-v,cognição,fazer sentido; atribuir um significado à,construir
audio,lilaLemma:90641,00623151-v,cognição,fazer sentido; atribuir um significado à,interpretar
audio,lilaLemma:90641,00623151-v,cognição,fazer sentido; atribuir um significado à,ver
audio,lilaLemma:90641,00806502-v,comunicação,dar sanção a,aprovar
audio,lilaLemma:90641,00806502-v,comunicação,dar sanção a,dar OK
audio,lilaLemma:90641,00806502-v,comunicação,dar sanção a,deferir
audio,lilaLemma:90641,00806502-v,comunicação,dar sanção a,sancionar
audio,lilaLemma:90641,00635523-v,cognição,compreender o significado da,responder
audio,lilaLemma:90641,02571901-v,relação social,Prestar atenção; dar atenção a,escutar
audio,lilaLemma:90641,02571901-v,relação social,Prestar atenção; dar atenção a,obedecer
audio,lilaLemma:90641,02571901-v,relação social,Prestar atenção; dar atenção a,acatar
audio,lilaLemma:90641,02571901-v,relação social,Prestar atenção; dar atenção a,atender
audio,lilaLemma:90641,02571901-v,relação social,Prestar atenção; dar atenção a,atentar
audio,lilaLemma:90641,02571901-v,relação social,Prestar atenção; dar atenção a,ouvir
audio,lilaLemma:90641,02571901-v,relação social,Prestar atenção; dar atenção a,seguir
audio,lilaLemma:90641,02542795-v,relação social,[be obedient to],obedecer
audio,lilaLemma:90641,02542280-v,relação social,"agir de acordo com as regras, comandos ou desejos de alguém",acatar
audio,lilaLemma:90641,02542280-v,relação social,"agir de acordo com as regras, comandos ou desejos de alguém",conformar
audio,lilaLemma:90641,02542280-v,relação social,"agir de acordo com as regras, comandos ou desejos de alguém",seguir
audio,lilaLemma:90641,02542280-v,relação social,"agir de acordo com as regras, comandos ou desejos de alguém",cumprir
