"lemma","Freq","NormFreq"
"ardalio",1,0.0346631264060231
"ardens",8,0.277305011248185
"ardeo",26,0.9012412865566
"ardesco",2,0.0693262528120461
"ardor",7,0.242641884842161
"Arduenna",3,0.103989379218069
"arduum",3,0.103989379218069
"arduus",11,0.381294390466254
"area",9,0.311968137654208
"areo",5,0.173315632030115
"Arestorides",1,0.0346631264060231
"Arethusa",1,0.0346631264060231
"Arganthonius",1,0.0346631264060231
"argentarius2",2,0.0693262528120461
"argenteus",6,0.207978758436138
"argentum",61,2.11445071076741
"Argi",3,0.103989379218069
"argiletanus",1,0.0346631264060231
"argiui",1,0.0346631264060231
"argiuus",1,0.0346631264060231
"argolicus",3,0.103989379218069
"Argos",6,0.207978758436138
"argumentor",3,0.103989379218069
"argumentum",29,1.00523066577467
"arguo",13,0.4506206432783
"Argus",8,0.277305011248185
"argute",1,0.0346631264060231
"argutia",2,0.0693262528120461
"argutus",2,0.0693262528120461
"Aricia",6,0.207978758436138
"aricinus",5,0.173315632030115
"aridum",3,0.103989379218069
"aridus",8,0.277305011248185
"aries",2,0.0693262528120461
"arieto",1,0.0346631264060231
"Ariminum",2,0.0693262528120461
"Ariobarzanes",3,0.103989379218069
"ariopagita",2,0.0693262528120461
"Ariouistus",44,1.52517756186501
"arista",2,0.0693262528120461
"Aristarchus",1,0.0346631264060231
"Aristides",2,0.0693262528120461
"Aristius",1,0.0346631264060231
"Aristo",1,0.0346631264060231
"Aristodemus",1,0.0346631264060231
"Ariston",2,0.0693262528120461
"Aristophanes",1,0.0346631264060231
"Aristoteles",5,0.173315632030115
"aristus",1,0.0346631264060231
"arma",223,7.72987718854314
"armamentarium",1,0.0346631264060231
"armamentum",2,0.0693262528120461
"armarium",2,0.0693262528120461
"armati",9,0.311968137654208
"armatura",3,0.103989379218069
"armatus",38,1.31719880342888
"armenii",2,0.0693262528120461
"armenius",3,0.103989379218069
"armentum",9,0.311968137654208
"armo",20,0.693262528120461
"armus",3,0.103989379218069
"aro",5,0.173315632030115
"arpinas",8,0.277305011248185
"Arpinum",2,0.0693262528120461
"arpinus",1,0.0346631264060231
"arretini",1,0.0346631264060231
"arretinus",1,0.0346631264060231
"arrideo",3,0.103989379218069
"arrigo",3,0.103989379218069
"arripio",11,0.381294390466254
"arrisor",1,0.0346631264060231
"arrius",7,0.242641884842161
"arroganter",5,0.173315632030115
"arrogantia",4,0.138652505624092
"arrogo",2,0.0693262528120461
"arrosor",1,0.0346631264060231
"ars",90,3.11968137654208
"Artauasdes",1,0.0346631264060231
"articulus",7,0.242641884842161
"artifex",18,0.623936275308415
"artificiose",1,0.0346631264060231
"artificium",14,0.485283769684323
"arto",1,0.0346631264060231
"artus",18,0.623936275308415
"artus2",10,0.346631264060231
"aruerni",3,0.103989379218069
"arula",1,0.0346631264060231
"arundo",1,0.0346631264060231
"aruum",11,0.381294390466254
"arx",24,0.831915033744554
"Arx",2,0.0693262528120461
"as",6,0.207978758436138
"Ascanius",5,0.173315632030115
"ascendo",26,0.9012412865566
"ascensus",3,0.103989379218069
"ascisco",11,0.381294390466254
"ascribo",14,0.485283769684323
"asella",1,0.0346631264060231
"asellus",7,0.242641884842161
"Asia",74,2.56507135404571
"asiaticus",8,0.277305011248185
"Asicius",4,0.138652505624092
"asinius",1,0.0346631264060231
"asinus",5,0.173315632030115
"aspecto",1,0.0346631264060231
"aspectus",10,0.346631264060231
"asper",33,1.14388317139876
"aspere",4,0.138652505624092
"aspergo",3,0.103989379218069
"asperitas",1,0.0346631264060231
"aspernatio",1,0.0346631264060231
"aspernor",8,0.277305011248185
"asperum",2,0.0693262528120461
"aspicio",44,1.52517756186501
"aspiro",4,0.138652505624092
"asportatio",1,0.0346631264060231
"asporto",7,0.242641884842161
"Assaracus",2,0.0693262528120461
"assectator",1,0.0346631264060231
"assector",1,0.0346631264060231
"assensio",3,0.103989379218069
"assensus",2,0.0693262528120461
"assentatio",8,0.277305011248185
"assentator",3,0.103989379218069
"assentio",6,0.207978758436138
"assentior",19,0.658599401714438
"assentor",5,0.173315632030115
"assequor",26,0.9012412865566
"assero",3,0.103989379218069
"assertor",1,0.0346631264060231
"asseruo",2,0.0693262528120461
"asseuero",1,0.0346631264060231
"assideo",6,0.207978758436138
"assido",4,0.138652505624092
"assiduitas",7,0.242641884842161
"assiduus",16,0.554610022496369
"assignatio",2,0.0693262528120461
"assigno",6,0.207978758436138
"assilio",1,0.0346631264060231
"assimulo",2,0.0693262528120461
"assisto",5,0.173315632030115
"assoleo",1,0.0346631264060231
"assorini",3,0.103989379218069
"Assorum",1,0.0346631264060231
"assuefacio",6,0.207978758436138
"assuesco",13,0.4506206432783
"assumentum",1,0.0346631264060231
"assumo",10,0.346631264060231
"assuo",1,0.0346631264060231
"assurgo",2,0.0693262528120461
"asto",4,0.138652505624092
"astricte",1,0.0346631264060231
"astringo",7,0.242641884842161
"astrum",9,0.311968137654208
"astruo",1,0.0346631264060231
"astutia",1,0.0346631264060231
"astutus",4,0.138652505624092
"Astyanax",2,0.0693262528120461
"at",292,10.1216329105587
"Atabulus",1,0.0346631264060231
"atacinus",1,0.0346631264060231
"ataui",1,0.0346631264060231
"atauus",1,0.0346631264060231
"ater",18,0.623936275308415
"Athenae",26,0.9012412865566
"Athenienses",9,0.311968137654208
"atheniensis",5,0.173315632030115
"Athenio",1,0.0346631264060231
"athenodorus",1,0.0346631264060231
"athleta",3,0.103989379218069
"Atho",2,0.0693262528120461
"atia",2,0.0693262528120461
"atilianus",2,0.0693262528120461
"atilius",4,0.138652505624092
"atinius",1,0.0346631264060231
"atius",2,0.0693262528120461
"atlanteus",1,0.0346631264060231
"Atlantiades",1,0.0346631264060231
"atlanticus",1,0.0346631264060231
"Atlas",2,0.0693262528120461
"atque",2337,81.0077264108759
"atqui",24,0.831915033744554
"atratinus",4,0.138652505624092
"Atrebas",3,0.103989379218069
"Atrebates",4,0.138652505624092
"Atrides",6,0.207978758436138
"atriensis",2,0.0693262528120461
"atriolum",1,0.0346631264060231
"atrium",6,0.207978758436138
"atrocitas",9,0.311968137654208
"atrociter",2,0.0693262528120461
"atrox",12,0.415957516872277
"attalicus",2,0.0693262528120461
"Attalus",3,0.103989379218069
"attamen",1,0.0346631264060231
"attempero",1,0.0346631264060231
"attendo",24,0.831915033744554
"attente",3,0.103989379218069
"attenuo",2,0.0693262528120461
"attero",2,0.0693262528120461
"attestor",1,0.0346631264060231
"atticus",7,0.242641884842161
"atticus2",5,0.173315632030115
"attineo",8,0.277305011248185
"attingo",41,1.42118818264695
"Attis",1,0.0346631264060231
"attius",2,0.0693262528120461
"attollo",9,0.311968137654208
"attono",3,0.103989379218069
"attraho",2,0.0693262528120461
"attrecto",1,0.0346631264060231
"attribuo",14,0.485283769684323
"auare",1,0.0346631264060231
"auaritia",34,1.17854629780478
"auarus",12,0.415957516872277
"aucetus",1,0.0346631264060231
"auctio",5,0.173315632030115
"auctionarius",1,0.0346631264060231
"auctionor",1,0.0346631264060231
"auctor",75,2.59973448045173
"auctoritas",215,7.45257217729496
"auctus",1,0.0346631264060231
"aucupium",2,0.0693262528120461
"aucupor",1,0.0346631264060231
"audacia",63,2.18377696357945
"audaciter",15,0.519946896090346
"audax",36,1.24787255061683
"audens",2,0.0693262528120461
"audeo",144,4.99149020246732
"audiens",3,0.103989379218069
"audientia",1,0.0346631264060231
"audio",364,12.6173780117924
"auditio",2,0.0693262528120461
"auditor",3,0.103989379218069
"auditum",1,0.0346631264060231
"auditus",3,0.103989379218069
"aueho",2,0.0693262528120461
"auello",9,0.311968137654208
"auena",2,0.0693262528120461
"Auentinus",1,0.0346631264060231
"aueo",10,0.346631264060231
"auersor",3,0.103989379218069
"auersus",6,0.207978758436138
"auerto",30,1.03989379218069
"aufero",90,3.11968137654208
"aufidius",3,0.103989379218069
"Aufidus",1,0.0346631264060231
"augeo",58,2.01046133154934
"augesco",1,0.0346631264060231
"augur",12,0.415957516872277
"auguratus",2,0.0693262528120461
"augurium",4,0.138652505624092
"augurius",2,0.0693262528120461
"auguror",3,0.103989379218069
"augustus",3,0.103989379218069
"Augustus",18,0.623936275308415
"auia",3,0.103989379218069
"auide",7,0.242641884842161
"auiditas",5,0.173315632030115
"auidus",30,1.03989379218069
"auis",16,0.554610022496369
"auitus",8,0.277305011248185
"auius",4,0.138652505624092
"aula",6,0.207978758436138
"aulaeum",2,0.0693262528120461
"aulerci",3,0.103989379218069
"Aulis",2,0.0693262528120461
"aulius",3,0.103989379218069
"auloedus",1,0.0346631264060231
"aulos",28,0.970567539368646
"auoco",5,0.173315632030115
"aura",28,0.970567539368646
"auratus",3,0.103989379218069
"Aurelia",1,0.0346631264060231
"Aurelianus",1,0.0346631264060231
"aurelius",5,0.173315632030115
"aureus",25,0.866578160150577
"auricula",3,0.103989379218069
"aurifex",1,0.0346631264060231
"auriga",4,0.138652505624092
"auris",66,2.28776634279752
"auritulus",1,0.0346631264060231
"auritus",1,0.0346631264060231
"auro",1,0.0346631264060231
"Aurora",2,0.0693262528120461
"aurum",62,2.14911383717343
"Aurunculeius",3,0.103989379218069
"ausci",1,0.0346631264060231
"ausculto",1,0.0346631264060231
"auspex",2,0.0693262528120461
"auspicato",1,0.0346631264060231
"auspicatus",1,0.0346631264060231
"auspicium",20,0.693262528120461
"auspicor",2,0.0693262528120461
"auster",1,0.0346631264060231
"Auster",8,0.277305011248185
"austerus",1,0.0346631264060231
"aut",1157,40.1052372517687
"autem",517,17.9208363519139
"autronius",8,0.277305011248185
"autumnus",3,0.103989379218069
"autumo",1,0.0346631264060231
"auunculus",10,0.346631264060231
"auus",33,1.14388317139876
"auxiliares",1,0.0346631264060231
"auxiliaris",1,0.0346631264060231
"auxilior",1,0.0346631264060231
"auxilium",97,3.36232326138424
"axis2",1,0.0346631264060231
"axius",4,0.138652505624092
"Axona",2,0.0693262528120461
"Baba",1,0.0346631264060231
"babylonius",1,0.0346631264060231
"bacatus",1,0.0346631264060231
"bacca",2,0.0693262528120461
"Baccha",2,0.0693262528120461
"bacchius",1,0.0346631264060231
"bacchor",5,0.173315632030115
"Bacchus",18,0.623936275308415
"Bacenis",1,0.0346631264060231
"bacifer",1,0.0346631264060231
"baculum",1,0.0346631264060231
"Baculus",3,0.103989379218069
"Baiae",6,0.207978758436138
"baius",1,0.0346631264060231
"balatro",1,0.0346631264060231
"balbinus",1,0.0346631264060231
"Balbus",7,0.242641884842161
"balbutio",1,0.0346631264060231
"Baleares",1,0.0346631264060231
"balneae",8,0.277305011248185
"balneator",1,0.0346631264060231
"balneum",10,0.346631264060231
"balo",1,0.0346631264060231
"bambalio",1,0.0346631264060231
"baptisma",2,0.0693262528120461
"baptismum",1,0.0346631264060231
"baptista",3,0.103989379218069
"baptizo",6,0.207978758436138
"barba",5,0.173315632030115
"Barba",1,0.0346631264060231
"barbare",1,0.0346631264060231
"barbaria",4,0.138652505624092
"barbaricus",1,0.0346631264060231
"barbarum",1,0.0346631264060231
"barbarus",31,1.07455691858671
"barbarus2",22,0.762588780932507
"barbatius",1,0.0346631264060231
"barbatulus",2,0.0693262528120461
"barbatus",4,0.138652505624092
"barbitos",2,0.0693262528120461
"barbula",1,0.0346631264060231
"Barium",1,0.0346631264060231
"baro",2,0.0693262528120461
"barrus",2,0.0693262528120461
"basilica",3,0.103989379218069
"Basiliscus",1,0.0346631264060231
"Basilus",2,0.0693262528120461
"basis",7,0.242641884842161
"Bassareus",1,0.0346631264060231
"Bassaris",1,0.0346631264060231
"Bassus",6,0.207978758436138
"bataui",1,0.0346631264060231
"beate",11,0.381294390466254
"beatus",67,2.32242946920355
"Beelzebub",1,0.0346631264060231
"bele",8,0.277305011248185
"Belgae",25,0.866578160150577
"Belgica",1,0.0346631264060231
"bellatrix",1,0.0346631264060231
"bellicosus",6,0.207978758436138
"bellicum",2,0.0693262528120461
"bellicus",7,0.242641884842161
"bello",11,0.381294390466254
"Bellona",1,0.0346631264060231
"bellouaci",6,0.207978758436138
"bellum",522,18.094151983944
"Bellum",1,0.0346631264060231
"bellus",7,0.242641884842161
"belua",13,0.4506206432783
"Belus",4,0.138652505624092
"bene",183,6.34335213230222
"benedico",3,0.103989379218069
"beneficium",93,3.22367075576014
"beneficus",4,0.138652505624092
"Beneuentum",3,0.103989379218069
"beneuole",1,0.0346631264060231
"beneuolentia",35,1.21320942421081
"beneuolus",3,0.103989379218069
"benigne",6,0.207978758436138
"benignitas",6,0.207978758436138
"benignus",9,0.311968137654208
"berecyntius",1,0.0346631264060231
"bes",1,0.0346631264060231
"bessi",1,0.0346631264060231
"bestia",5,0.173315632030115
"Bestia",5,0.173315632030115
"Bias",1,0.0346631264060231
"bibliotheca",5,0.173315632030115
"bibo",25,0.866578160150577
"Bibracte",2,0.0693262528120461
"Bibrax",1,0.0346631264060231
"Bibulus",23,0.79725190733853
"biceps",1,0.0346631264060231
"bidens",3,0.103989379218069
"biduum",14,0.485283769684323
"biennium",5,0.173315632030115
"biga",1,0.0346631264060231
"Bigerriones",1,0.0346631264060231
"bilinguis",3,0.103989379218069
"bilis",4,0.138652505624092
"bimaris",2,0.0693262528120461
"bimus",1,0.0346631264060231
"bini",6,0.207978758436138
"binus",11,0.381294390466254
"bipartito",3,0.103989379218069
"bipedalis",1,0.0346631264060231
"bipennis",2,0.0693262528120461
"biremis",1,0.0346631264060231
"birrius",1,0.0346631264060231
"bis",23,0.79725190733853
"bistonis",1,0.0346631264060231
"Bithus",1,0.0346631264060231
"Bithynia",2,0.0693262528120461
"bithynus",1,0.0346631264060231
"Bitias",1,0.0346631264060231
"Bituriges",1,0.0346631264060231
"blande",1,0.0346631264060231
"blandiloquus",1,0.0346631264060231
"blandimentum",1,0.0346631264060231
"blandior",1,0.0346631264060231
"blanditia",7,0.242641884842161
"Blanditiae",1,0.0346631264060231
"blandus",17,0.589273148902392
"blasphemia",2,0.0693262528120461
"blasphemo",3,0.103989379218069
"Blesamius",6,0.207978758436138
"blossius",1,0.0346631264060231
"Blucium",1,0.0346631264060231
"Boanerges",1,0.0346631264060231
"Boduognatus",1,0.0346631264060231
"boeotus",1,0.0346631264060231
"Boethus",1,0.0346631264060231
"boii",4,0.138652505624092
"Bolanus",1,0.0346631264060231
"boni",77,2.66906073326378
"bonitas",11,0.381294390466254
"bonum",225,7.79920344135519
"bonus",547,18.9607301440946
"Bootes",1,0.0346631264060231
"Boreas",2,0.0693262528120461
"bos",19,0.658599401714438
"bosporani",1,0.0346631264060231
"Bosporus",1,0.0346631264060231
"bouile",1,0.0346631264060231
"bouillanus",1,0.0346631264060231
"bracchium",22,0.762588780932507
"Bratuspantium",1,0.0346631264060231
"breue",1,0.0346631264060231
"breui",8,0.277305011248185
"breuis",63,2.18377696357945
"breuitas",14,0.485283769684323
"breuiter",21,0.727925654526484
"britanni",3,0.103989379218069
"Britannia",23,0.79725190733853
"britannicus",2,0.0693262528120461
"Brocchus",3,0.103989379218069
"bruma",1,0.0346631264060231
"brundisinus",3,0.103989379218069
"Brundisium",26,0.9012412865566
"Brundusium",1,0.0346631264060231
"bruttius",1,0.0346631264060231
"brutus",2,0.0693262528120461
"Brutus",133,4.61019581200107
"bubulcus",1,0.0346631264060231
"bubulus",1,0.0346631264060231
"bucca",4,0.138652505624092
"bucina",4,0.138652505624092
"bulbus",2,0.0693262528120461
"bustum",2,0.0693262528120461
"Buta",3,0.103989379218069
"Buthrotum",5,0.173315632030115
"buxum",2,0.0693262528120461
"Byrsa",1,0.0346631264060231
"caballus",2,0.0693262528120461
"Caburus",1,0.0346631264060231
"caco",1,0.0346631264060231
"cacula",1,0.0346631264060231
"cacumen",8,0.277305011248185
"Cacurius",1,0.0346631264060231
"cadauer",8,0.277305011248185
"cadmeius",7,0.242641884842161
"Cadmus",3,0.103989379218069
"cado",95,3.29299700857219
"caducus",9,0.311968137654208
"cadus",2,0.0693262528120461
"caecilianus",2,0.0693262528120461
"caecilius",1,0.0346631264060231
"Caecilius",20,0.693262528120461
"caecitas",4,0.138652505624092
"Caecubum",2,0.0693262528120461
"caecus",34,1.17854629780478
"Caecus",2,0.0693262528120461
"caedes",85,2.94636574451196
"caedo",27,0.935904412962623
"caelator",2,0.0693262528120461
"caelatura",1,0.0346631264060231
"caelebs",2,0.0693262528120461
"caelestes",2,0.0693262528120461
"caelestia",5,0.173315632030115
"caelestis",9,0.311968137654208
"caelicola",2,0.0693262528120461
"Caelius",72,2.49574510123366
"caelo",9,0.311968137654208
"caelum",86,2.98102887091798
"caelum2",22,0.762588780932507
"caemani",1,0.0346631264060231
"caementum",1,0.0346631264060231
"caenum",2,0.0693262528120461
"caeparius",7,0.242641884842161
"Caepio",10,0.346631264060231
"caerimonia",5,0.173315632030115
"caerosi",1,0.0346631264060231
"caeruleus",9,0.311968137654208
"Caesar",470,16.2916694108308
"caesareus",1,0.0346631264060231
"caesarianus",1,0.0346631264060231
"caesaries",3,0.103989379218069
"caesennius",1,0.0346631264060231
"caesernius",2,0.0693262528120461
"Caesetius",1,0.0346631264060231
"caesonius",2,0.0693262528120461
"caespes",3,0.103989379218069
"Cafo",2,0.0693262528120461
"Caicus",1,0.0346631264060231
"Caieta",3,0.103989379218069
"caius2",8,0.277305011248185
"calaber",1,0.0346631264060231
"Calabria",1,0.0346631264060231
"calactinus",1,0.0346631264060231
"calamitas",58,2.01046133154934
"calamitosus",8,0.277305011248185
"calamus",3,0.103989379218069
"calatinus",1,0.0346631264060231
"calceamentum",2,0.0693262528120461
"calceatus",1,0.0346631264060231
"calceo",2,0.0693262528120461
"calceus",3,0.103989379218069
"Calchas",1,0.0346631264060231
"Calchedon",1,0.0346631264060231
"calcitro",1,0.0346631264060231
"calco",10,0.346631264060231
"calculus",2,0.0693262528120461
"calefio",1,0.0346631264060231
"calenus",8,0.277305011248185
"caleo",8,0.277305011248185
"Cales",1,0.0346631264060231
"calesco",1,0.0346631264060231
"caleti",1,0.0346631264060231
"caliandrum",1,0.0346631264060231
"calidianus",1,0.0346631264060231
"calidius",10,0.346631264060231
"calidus",4,0.138652505624092
"caliga",1,0.0346631264060231
"caligo",7,0.242641884842161
"caligo2",1,0.0346631264060231
"calix",3,0.103989379218069
"callide",1,0.0346631264060231
"calliditas",1,0.0346631264060231
"callidus",11,0.381294390466254
"Calliope",1,0.0346631264060231
"callum",1,0.0346631264060231
"calo",10,0.346631264060231
"calor",5,0.173315632030115
"calpurnius",2,0.0693262528120461
"Caluena",30,1.03989379218069
"Caluinus",1,0.0346631264060231
"Caluisius",2,0.0693262528120461
"calumnia",5,0.173315632030115
"calumniator",1,0.0346631264060231
"calumnior",1,0.0346631264060231
"caluus",1,0.0346631264060231
"Caluus",2,0.0693262528120461
"calx",3,0.103989379218069
"calx2",1,0.0346631264060231
"camara",1,0.0346631264060231
"camelus",1,0.0346631264060231
"Camena",1,0.0346631264060231
"Camenae",1,0.0346631264060231
"camers",1,0.0346631264060231
"camillus",3,0.103989379218069
"Camillus",1,0.0346631264060231
"caminus",1,0.0346631264060231
"Campania",3,0.103989379218069
"campanus",10,0.346631264060231
"campester",1,0.0346631264060231
"campestris",1,0.0346631264060231
